RoomID,Title,URL,RoomType,Language,HomeTier,PersonCapacity,IsSuperHost,Price.Amount,Price.CurrencySymbol,Price.Qualifier,Rating.Accuracy,Rating.Checking,Rating.CleaningLiness,Rating.Comunication,Rating.Location,Rating.Value,Rating.GuestSatisfaction,Rating.ReviewCount,Coordinates.Latitude,Coordinates.Longitud,Host.ID,Host.Name,Host.JoinedOn,Host.Description,CoHosts,SubDescription.Title,SubDescription.Items,Description,Highlights,Amenities,HouseRules.Aditional,HouseRules.General,LocationDescriptions,Images
869655804062938820,Apartment a short walk away from the airport,https://www.airbnb.com/rooms/869655804062938820,Entire home/apt,,1,2,true,0,,,4.81,4.82,4.83,4.94,4.63,4.63,4.84,217,31.59933274860362,-8.032060286785885,483034639,Hosted by Saad,,,null,"Entire rental unit in Marrakesh, Morocco","[""2 guests"",""1 bedroom"",""2 beds"",""1 bath""]","Discover your ideal haven in Marrakech, just 3 minutes from the airport by taxi. Our modern retreat combines comfort and warm hospitality for an enriching experience. Only a 10-minute taxi ride from Jamaa el Fena, immerse yourself in the vibrant life of the city right at our doorstep. Enjoy our garden and traditional design.<br /><br />Please note, as per local law, like all hotels in Morocco, we cannot accommodate unmarried Moroccan couples.<br /><br />Book for a hassle-free getaway!<br /><br /><b>The space</b><br />Indulge in our one-bedroom apartment, providing all the comforts for your stay. We provide bedding and towels for your convenience. Enjoy complimentary high-speed and reliable Wi-Fi. The fully equipped kitchen is perfect for meal preparation. Relax in the living room or savor fresh air in the garden. Television is also available. Our housekeeping ensures a hotel-quality clean before your arrival and after your departure, ensuring an impeccable stay.","[{""Title"":""Furry friends welcome"",""Subtitle"":""Bring your pets along for the stay."",""Icon"":""SYSTEM_PETS""},{""Title"":""Saad is a Superhost"",""Subtitle"":""Superhosts are experienced, highly rated Hosts."",""Icon"":""SYSTEM_SUPERHOST""}]","[{""Title"":""Bathroom"",""Values"":[{""Title"":""Hair dryer"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_HAIRDRYER""},{""Title"":""Cleaning products"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_CLEANING_SUPPLIES""},{""Title"":""Shampoo"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_SHAMPOO""},{""Title"":""Body soap"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_SOAP""},{""Title"":""Bidet"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_TOILET_BIDET""},{""Title"":""Hot water"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_HOT_WATER""},{""Title"":""Shower gel"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_SOAP""}]},{""Title"":""Bedroom and laundry"",""Values"":[{""Title"":""Washer"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_WASHER""},{""Title"":""Essentials"",""Subtitle"":""Towels, bed sheets, soap, and toilet paper"",""Available"":true,""Icon"":""SYSTEM_TOILETRIES""},{""Title"":""Hangers"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_HANGERS""},{""Title"":""Bed linens"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_BLANKETS""},{""Title"":""Extra pillows and blankets"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_PILLOW""},{""Title"":""Iron"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_IRON""}]},{""Title"":""Entertainment"",""Values"":[{""Title"":""TV"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_TV""}]},{""Title"":""Heating and cooling"",""Values"":[{""Title"":""Portable air conditioning"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_SNOWFLAKE""}]},{""Title"":""Home safety"",""Values"":[{""Title"":""Fire extinguisher"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_FIRE_EXTINGUISHER""},{""Title"":""First aid kit"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_FIRST_AID_KIT""}]},{""Title"":""Internet and office"",""Values"":[{""Title"":""Wifi"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_WI_FI""},{""Title"":""Dedicated workspace"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_WORKSPACE""}]},{""Title"":""Kitchen and dining"",""Values"":[{""Title"":""Kitchen"",""Subtitle"":""Space where guests can cook their own meals"",""Available"":true,""Icon"":""SYSTEM_COOKING_BASICS""},{""Title"":""Refrigerator"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_REFRIGERATOR""},{""Title"":""Cooking basics"",""Subtitle"":""Pots and pans, oil, salt and pepper"",""Available"":true,""Icon"":""SYSTEM_COOKING_BASICS""},{""Title"":""Dishes and silverware"",""Subtitle"":""Bowls, chopsticks, plates, cups, etc."",""Available"":true,""Icon"":""SYSTEM_DISHES_AND_SILVERWARE""},{""Title"":""Freezer"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_REFRIGERATOR""},{""Title"":""Coffee maker"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_COFFEE_MAKER""},{""Title"":""Baking sheet"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_BAKING_SHEET""},{""Title"":""Dining table"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_DINING_TABLE""},{""Title"":""Coffee"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_COFFEE_MAKER""}]},{""Title"":""Parking and facilities"",""Values"":[{""Title"":""Free parking on premises"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_MAPS_CAR_RENTAL""}]},{""Title"":""Services"",""Values"":[{""Title"":""Pets allowed"",""Subtitle"":""Assistance animals are always allowed"",""Available"":true,""Icon"":""SYSTEM_PETS""},{""Title"":""Luggage dropoff allowed"",""Subtitle"":""For guests' convenience when they have early arrival or late departure"",""Available"":true,""Icon"":""SYSTEM_LUGGAGE_DROP""},{""Title"":""Long term stays allowed"",""Subtitle"":""Allow stay for 28 days or more"",""Available"":true,""Icon"":""SYSTEM_CALENDAR""},{""Title"":""Host greets you"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_HOST_OWNERS""}]},{""Title"":""Not included"",""Values"":[{""Title"":""Exterior security cameras on property"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_SURVEILLANCE""},{""Title"":""Dryer"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_DRYER""},{""Title"":""Smoke alarm"",""Subtitle"":""This place may not have a smoke detector. Reach out to the host with any questions."",""Available"":false,""Icon"":""SYSTEM_NO_DETECTOR_SMOKE""},{""Title"":""Carbon monoxide alarm"",""Subtitle"":""This place may not have a carbon monoxide detector. Reach out to the host with any questions."",""Available"":false,""Icon"":""SYSTEM_NO_DETECTOR_CO2""},{""Title"":""Heating"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_HEATER""}]}]","-Certificate of marriage is a Must for Moroccan couples.

- Contact us before bringing additional guests.

- No smoking in the house.

- Quiet hours begin at 10 PM.

- A short-term rental contract must be signed by the traveler during the arrival procedure.","[{""Title"":""Checking in and out"",""Values"":[{""Title"":""Check-in after 2:00 PM"",""Icon"":""SYSTEM_CLOCK""},{""Title"":""Checkout before 12:00 PM"",""Icon"":""SYSTEM_CLOCK""}]},{""Title"":""During your stay"",""Values"":[{""Title"":""2 guests maximum"",""Icon"":""SYSTEM_FAMILY""},{""Title"":""Pets allowed"",""Icon"":""SYSTEM_PETS""},{""Title"":""No parties or events"",""Icon"":""SYSTEM_NO_EVENTS""},{""Title"":""Commercial photography allowed"",""Icon"":""SYSTEM_CAMERA""},{""Title"":""No smoking"",""Icon"":""SYSTEM_SMOKING_NOT_ALLOWED""}]}]","[{""Title"":""Marrakesh, Marrakesh-Safi, Morocco"",""Content"":""MHAMID next to Menara Wash Laundry""}]","[{""Title"":""Living room image 1"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/7237341b-02ff-4bf1-acca-ee047ad7f632.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Living room image 2"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/d6b94a20-b232-45d4-a87e-a6857110f32b.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Living room image 3"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/2a8e1d8d-0362-4eb5-a709-43e914db3610.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Kitchenette image 1"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/60a776d6-4d6d-44a0-8178-1d3f3a254e88.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Dining area image 1"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/ace2c494-b5a7-466e-bb9d-64ce43a38832.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Dining area image 2"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/7ab77d8c-d1ce-4e95-bde3-41a9fe2739b9.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Bedroom image 1"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/98c01948-7d04-46dc-8bfd-ce470258215c.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Bedroom image 2"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/cbf2d4ea-03ae-494d-9275-cd39588db355.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Full bathroom image 1"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/9910a604-d986-4742-ae2c-f0f7d3b13bcc.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Full bathroom image 2"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/556da3b3-1d22-4b38-a31f-73e80d40d6ac.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Additional photos image 1"",""URL"":""https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY5NjU1ODA0MDYyOTM4ODIw/original/220dfe8e-c63d-41b2-bd64-db27ece5d71a.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Additional photos image 2"",""URL"":""https://a0.muscache.com/im/pictures/miso/Hosting-869655804062938820/original/991c0271-32ca-4c7a-9ae7-a7d30da9abfe.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""}]"
942841266389403535,The Majestic Marrakesh Villa 16,https://www.airbnb.com/rooms/942841266389403535,Entire home/apt,,1,6,false,0,,,4.71,4.89,4.82,4.96,4.84,4.84,4.8,45,31.6563928886683,-8.051590472459793,398136093,Hosted by Mohammed,,,null,"Entire home in Marrakesh, Morocco","[""6 guests"",""3 bedrooms"",""3 beds"",""2.5 baths""]",Your family will be close to everything when you stay at this centrally-located Villa with private pool.,"[{""Title"":""Great check-in experience"",""Subtitle"":""Recent guests loved the smooth start to this stay."",""Icon"":""SYSTEM_KEY""},{""Title"":""Self check-in"",""Subtitle"":""You can check in with the building staff."",""Icon"":""SYSTEM_CHECK_IN""},{""Title"":""Dive right in"",""Subtitle"":""This is one of the few places in the area with a pool."",""Icon"":""SYSTEM_POOL""}]","[{""Title"":""Bathroom"",""Values"":[{""Title"":""Hair dryer"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_HAIRDRYER""}]},{""Title"":""Bedroom and laundry"",""Values"":[{""Title"":""Washer"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_WASHER""},{""Title"":""Iron"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_IRON""}]},{""Title"":""Entertainment"",""Values"":[{""Title"":""TV"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_TV""}]},{""Title"":""Family"",""Values"":[{""Title"":""Crib"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_CRIB""}]},{""Title"":""Heating and cooling"",""Values"":[{""Title"":""Air conditioning"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_SNOWFLAKE""},{""Title"":""Indoor fireplace"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_FIREPLACE""},{""Title"":""Heating"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_THERMOMETER""}]},{""Title"":""Internet and office"",""Values"":[{""Title"":""Wifi"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_WI_FI""},{""Title"":""Dedicated workspace"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_WORKSPACE""}]},{""Title"":""Kitchen and dining"",""Values"":[{""Title"":""Kitchen"",""Subtitle"":""Space where guests can cook their own meals"",""Available"":true,""Icon"":""SYSTEM_COOKING_BASICS""},{""Title"":""Cooking basics"",""Subtitle"":""Pots and pans, oil, salt and pepper"",""Available"":true,""Icon"":""SYSTEM_COOKING_BASICS""}]},{""Title"":""Outdoor"",""Values"":[{""Title"":""Outdoor dining area"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_ROOFTOP_DECK""}]},{""Title"":""Parking and facilities"",""Values"":[{""Title"":""Free parking on premises"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_MAPS_CAR_RENTAL""},{""Title"":""Private pool"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_POOL""}]},{""Title"":""Services"",""Values"":[{""Title"":""Self check-in"",""Subtitle"":"""",""Available"":true,""Icon"":""SYSTEM_KEY""},{""Title"":""Building staff"",""Subtitle"":""Someone is available 24 hours a day to let guests in"",""Available"":true,""Icon"":""SYSTEM_DOORMAN""}]},{""Title"":""Not included"",""Values"":[{""Title"":""Exterior security cameras on property"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_SURVEILLANCE""},{""Title"":""Dryer"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_DRYER""},{""Title"":""Essentials"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_ESSENTIALS""},{""Title"":""Smoke alarm"",""Subtitle"":""This place may not have a smoke detector. Reach out to the host with any questions."",""Available"":false,""Icon"":""SYSTEM_NO_DETECTOR_SMOKE""},{""Title"":""Carbon monoxide alarm"",""Subtitle"":""This place may not have a carbon monoxide detector. Reach out to the host with any questions."",""Available"":false,""Icon"":""SYSTEM_NO_DETECTOR_CO2""},{""Title"":""Hot water"",""Subtitle"":"""",""Available"":false,""Icon"":""SYSTEM_NO_HOT_WATER""}]}]","Please note that if you are a couple traveling from Arab countries, it is essential to carry a marriage certificate with you in order to adhere to local regulations (specifically, Law 490 of the Moroccan Penal Law).","[{""Title"":""Checking in and out"",""Values"":[{""Title"":""Check-in after 2:00 PM"",""Icon"":""SYSTEM_CLOCK""},{""Title"":""Checkout before 11:00 AM"",""Icon"":""SYSTEM_CLOCK""},{""Title"":""Self check-in with building staff"",""Icon"":""SYSTEM_CHECK_IN""}]},{""Title"":""During your stay"",""Values"":[{""Title"":""6 guests maximum"",""Icon"":""SYSTEM_FAMILY""},{""Title"":""No parties or events"",""Icon"":""SYSTEM_NO_EVENTS""}]}]",null,"[{""Title"":""Living room image 1"",""URL"":""https://a0.muscache.com/im/pictures/b9467500-d469-410f-b33f-5ce661eb7ccc.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 2"",""URL"":""https://a0.muscache.com/im/pictures/19917e2d-6261-4c8f-9ec5-9ba50e2af0d1.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 3"",""URL"":""https://a0.muscache.com/im/pictures/9e4a55ca-02f3-475c-bbd5-3d13ccd56fc5.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 4"",""URL"":""https://a0.muscache.com/im/pictures/9837407a-3a70-47a0-ba11-2854bb270e02.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 5"",""URL"":""https://a0.muscache.com/im/pictures/8b1a9f36-b7c2-4527-b708-8cb99cf78d77.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 6"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/43168ba1-ef3a-4605-aa2f-afb897e23320.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 7"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/19268fd2-ef24-4a43-a358-a9b62d40fb02.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 8"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/e74c9922-c681-4379-9518-3838ee93e490.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Living room image 9"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/63b62a52-d5a5-4b5f-ba48-9f6b7b6f6f81.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Full kitchen image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/b7f8fae4-b4a4-427e-8c21-b05ceeedb20f.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Full kitchen image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/1ca0506a-7e04-4686-a6ce-56c434d67958.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Full kitchen image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/6e9f4ce7-0196-4d75-86cf-ab11ce0af100.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Dining area image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/9abf566b-2ed5-432f-8fa2-2118836afee1.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Dining area image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/5ee26985-1914-42a9-aecf-af363da06dc4.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Dining area image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/24a3c322-4563-4fa6-af2e-e657b9839318.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 1 image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/52554d9e-150b-4d18-9552-2b3e0989fceb.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 1 image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/869e995a-d2bb-4298-bf6b-81e707881369.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 2 image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/8e0e5361-15d5-4137-b2b2-4046b3197b56.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 2 image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/ab8ca996-6498-49bf-987d-0d8698f766e6.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 2 image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/235c719f-70ff-4dd0-8b67-2a0deed336f5.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 2 image 4"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/94052c76-bac1-43d8-bd64-60553e4ceba4.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 3 image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/21df557e-40bf-4979-a0b5-baa3b058e263.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 3 image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/29c32585-ce71-42fa-9346-c840562b44dd.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Bedroom 3 image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/3a0ef1bb-0adc-4b70-af29-4d0f7ccff7ca.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Full bathroom 1 image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/fd24d668-c5f4-478c-b5ad-12a10f0b9552.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Full bathroom 1 image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/a8ab300c-c038-4c45-a31e-2c54f621b58b.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Full bathroom 2 image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/b840169e-fbb8-435d-b8f4-f7344964bdfd.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Half bathroom image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/c7ea30f6-0ae5-4090-aeda-76512a812ad4.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Half bathroom image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/09237ce2-f18a-4251-a700-23e90a0de049.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Half bathroom image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/fca99feb-ffb6-402a-9f34-941c589b0b63.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Patio image 1"",""URL"":""https://a0.muscache.com/im/pictures/miso/Hosting-942841266389403535/original/3e514603-0c3f-45e1-9918-560229728677.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Patio image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/aee34e47-53fd-4dbb-b9dc-7fa6c9bc6182.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Exterior image 1"",""URL"":""https://a0.muscache.com/im/pictures/miso/Hosting-942841266389403535/original/37a54f11-4d3f-4bd0-9020-39479d4b2d35.jpeg"",""ContentType"":"""",""Extension"":"".jpeg""},{""Title"":""Exterior image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/07998ec4-1422-455d-9d4b-3360f063b737.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Exterior image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/b424b88b-7c5e-4a91-bcb0-60fb4fc5d080.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Pool image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/0ba79013-73c7-44d8-ae42-625cef681ee4.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Pool image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/0ccdb275-776d-4536-a4cd-d8f8e094702e.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Additional photos image 1"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/81906fbc-40ae-4a4a-a221-a2445a2ab876.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Additional photos image 2"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/46a3e186-7e62-49b4-b4db-708c1b7ada39.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Additional photos image 3"",""URL"":""https://a0.muscache.com/im/pictures/airflow/Hosting-942841266389403535/original/8818154d-a5ad-408d-abbc-6859d69c5988.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Additional photos image 4"",""URL"":""https://a0.muscache.com/im/pictures/63c08a59-9d90-43b2-b23b-0bb0e05c19b6.jpg"",""ContentType"":"""",""Extension"":"".jpg""},{""Title"":""Additional photos image 5"",""URL"":""https://a0.muscache.com/im/pictures/e9dbd334-ad72-4410-9620-02c25b427efa.jpg"",""ContentType"":"""",""Extension"":"".jpg""}]"
